Epoch,Total_Loss,Link_Loss,Prio_Loss
1599,0.05145,0.03123,0.02022
1600,0.05091,0.03073,0.02018
1601,0.05095,0.03072,0.02023
1602,0.05034,0.03009,0.02025
1603,0.05154,0.03131,0.02023
1604,0.05149,0.03123,0.02026
1605,0.05168,0.03145,0.02023
1606,0.05101,0.03075,0.02026
1607,0.05184,0.03162,0.02023
1608,0.05094,0.03076,0.02018
1609,0.05005,0.02983,0.02023
1610,0.05113,0.03087,0.02026
1611,0.05157,0.03130,0.02027
1612,0.05064,0.03045,0.02019
1613,0.05110,0.03090,0.02020
1614,0.05083,0.03066,0.02017
1615,0.05170,0.03149,0.02021
1616,0.05036,0.03010,0.02026
1617,0.05111,0.03092,0.02019
1618,0.05034,0.03018,0.02016
1619,0.05021,0.02999,0.02022
1620,0.05010,0.02988,0.02022
1621,0.05186,0.03168,0.02018
1622,0.05115,0.03095,0.02020
1623,0.05051,0.03035,0.02016
1624,0.05069,0.03049,0.02020
1625,0.05076,0.03056,0.02020
1626,0.05143,0.03123,0.02020
1627,0.05148,0.03128,0.02020
1628,0.05152,0.03131,0.02021
1629,0.05052,0.03033,0.02019
1630,0.05089,0.03072,0.02017
1631,0.05055,0.03040,0.02014
1632,0.05149,0.03125,0.02024
1633,0.05031,0.03013,0.02017
1634,0.05091,0.03071,0.02020
1635,0.05144,0.03120,0.02024
1636,0.05066,0.03046,0.02020
1637,0.05008,0.02992,0.02016
1638,0.05230,0.03214,0.02016
1639,0.05002,0.02985,0.02017
1640,0.05038,0.03015,0.02023
1641,0.05054,0.03039,0.02015
1642,0.05098,0.03077,0.02021
1643,0.05033,0.03017,0.02016
1644,0.05027,0.03002,0.02025
1645,0.05030,0.03014,0.02016
1646,0.05106,0.03082,0.02024
1647,0.05004,0.02990,0.02015
1648,0.05056,0.03033,0.02023
1649,0.05027,0.03002,0.02025
1650,0.04986,0.02965,0.02021
1651,0.05048,0.03029,0.02019
1652,0.05019,0.02999,0.02020
1653,0.04885,0.02867,0.02018
1654,0.04988,0.02972,0.02015
1655,0.04949,0.02938,0.02012
1656,0.05137,0.03121,0.02016
1657,0.04871,0.02851,0.02020
1658,0.04943,0.02923,0.02020
1659,0.04940,0.02922,0.02018
1660,0.05022,0.03002,0.02020
1661,0.04928,0.02914,0.02014
1662,0.04940,0.02920,0.02019
1663,0.05038,0.03016,0.02022
1664,0.04939,0.02922,0.02017
1665,0.05037,0.03015,0.02022
1666,0.04967,0.02950,0.02017
1667,0.04879,0.02860,0.02019
1668,0.04965,0.02944,0.02021
1669,0.05038,0.03027,0.02010
1670,0.04945,0.02929,0.02016
1671,0.04981,0.02962,0.02018
1672,0.04907,0.02890,0.02016
1673,0.05000,0.02983,0.02017
1674,0.04809,0.02789,0.02020
1675,0.05029,0.03012,0.02018
1676,0.04832,0.02807,0.02024
1677,0.04925,0.02898,0.02027
1678,0.04863,0.02842,0.02020
1679,0.04943,0.02928,0.02014
1680,0.04959,0.02943,0.02016
1681,0.04801,0.02787,0.02015
1682,0.04935,0.02924,0.02011
1683,0.04773,0.02761,0.02012
1684,0.04962,0.02948,0.02014
1685,0.04921,0.02907,0.02014
1686,0.05099,0.03077,0.02022
1687,0.04892,0.02878,0.02014
1688,0.04945,0.02926,0.02019
1689,0.04888,0.02870,0.02018
1690,0.04959,0.02939,0.02020
1691,0.04940,0.02924,0.02016
1692,0.05001,0.02979,0.02021
1693,0.05124,0.03104,0.02020
1694,0.04929,0.02913,0.02016
1695,0.04870,0.02852,0.02018
1696,0.05045,0.03033,0.02013
1697,0.04888,0.02878,0.02011
1698,0.04918,0.02901,0.02017
1699,0.04838,0.02826,0.02012
1700,0.04957,0.02936,0.02021
1701,0.04994,0.02980,0.02013
1702,0.04891,0.02874,0.02017
1703,0.04849,0.02833,0.02016
1704,0.04797,0.02782,0.02015
1705,0.04839,0.02825,0.02014
1706,0.04834,0.02819,0.02014
1707,0.04928,0.02915,0.02014
1708,0.04799,0.02779,0.02020
1709,0.04909,0.02890,0.02019
1710,0.04933,0.02918,0.02014
1711,0.04915,0.02902,0.02014
1712,0.04907,0.02891,0.02016
1713,0.04807,0.02793,0.02014
1714,0.04947,0.02931,0.02016
1715,0.04887,0.02872,0.02015
1716,0.04929,0.02914,0.02015
1717,0.04790,0.02780,0.02010
1718,0.04931,0.02916,0.02015
1719,0.04824,0.02818,0.02006
1720,0.04785,0.02771,0.02014
1721,0.04868,0.02854,0.02015
1722,0.04867,0.02847,0.02021
1723,0.04836,0.02821,0.02015
1724,0.04843,0.02831,0.02013
1725,0.04960,0.02948,0.02012
1726,0.04974,0.02961,0.02013
1727,0.04977,0.02968,0.02010
1728,0.04886,0.02870,0.02016
1729,0.04857,0.02846,0.02011
1730,0.04822,0.02804,0.02017
1731,0.04848,0.02832,0.02015
1732,0.04818,0.02807,0.02012
1733,0.04756,0.02738,0.02019
1734,0.04771,0.02757,0.02013
1735,0.04705,0.02693,0.02012
1736,0.04890,0.02873,0.02017
1737,0.04783,0.02774,0.02009
1738,0.04883,0.02872,0.02012
1739,0.04789,0.02773,0.02017
1740,0.04851,0.02840,0.02011
1741,0.04769,0.02751,0.02019
1742,0.04744,0.02727,0.02017
1743,0.04827,0.02813,0.02015
1744,0.04933,0.02914,0.02019
1745,0.04723,0.02703,0.02020
1746,0.04851,0.02840,0.02011
1747,0.04753,0.02742,0.02011
1748,0.04776,0.02765,0.02011
1749,0.04819,0.02807,0.02012
1750,0.04848,0.02839,0.02009
1751,0.04860,0.02848,0.02012
1752,0.04768,0.02754,0.02015
1753,0.04850,0.02839,0.02011
1754,0.04660,0.02648,0.02011
1755,0.04810,0.02797,0.02013
1756,0.04828,0.02813,0.02015
1757,0.04854,0.02845,0.02009
1758,0.04855,0.02842,0.02013
1759,0.04758,0.02741,0.02018
1760,0.04760,0.02749,0.02012
1761,0.04717,0.02705,0.02012
1762,0.04754,0.02750,0.02005
1763,0.04752,0.02742,0.02010
1764,0.04911,0.02897,0.02014
1765,0.04815,0.02809,0.02007
1766,0.04900,0.02882,0.02018
1767,0.04844,0.02827,0.02016
1768,0.04821,0.02805,0.02016
1769,0.04748,0.02732,0.02016
1770,0.04746,0.02737,0.02009
1771,0.04800,0.02794,0.02007
1772,0.04931,0.02919,0.02013
1773,0.04684,0.02667,0.02017
1774,0.04755,0.02743,0.02011
1775,0.04723,0.02713,0.02011
1776,0.04652,0.02644,0.02008
1777,0.04744,0.02736,0.02009
1778,0.04724,0.02712,0.02012
1779,0.04808,0.02793,0.02015
1780,0.04726,0.02714,0.02012
1781,0.04747,0.02736,0.02011
1782,0.04741,0.02729,0.02013
1783,0.04725,0.02711,0.02014
1784,0.04809,0.02795,0.02013
1785,0.04763,0.02747,0.02016
1786,0.04803,0.02793,0.02009
1787,0.04839,0.02827,0.02012
1788,0.04779,0.02771,0.02008
1789,0.04679,0.02670,0.02010
1790,0.04728,0.02717,0.02011
1791,0.04761,0.02745,0.02016
1792,0.04770,0.02757,0.02013
1793,0.04730,0.02720,0.02009
1794,0.04759,0.02747,0.02012
1795,0.04853,0.02844,0.02009
1796,0.04696,0.02684,0.02012
1797,0.04736,0.02724,0.02012
1798,0.04679,0.02670,0.02009
1799,0.04776,0.02762,0.02014
1800,0.04785,0.02771,0.02015
1801,0.04723,0.02707,0.02016
1802,0.04714,0.02696,0.02018
1803,0.04799,0.02789,0.02009
1804,0.04801,0.02787,0.02015
1805,0.04724,0.02712,0.02012
1806,0.04727,0.02708,0.02019
1807,0.04689,0.02683,0.02006
1808,0.04803,0.02790,0.02013
1809,0.04707,0.02695,0.02012
1810,0.04713,0.02701,0.02012
1811,0.04751,0.02736,0.02016
1812,0.04835,0.02824,0.02011
1813,0.04726,0.02716,0.02010
1814,0.04698,0.02689,0.02009
1815,0.04669,0.02654,0.02014
1816,0.04799,0.02784,0.02015
1817,0.04656,0.02651,0.02006
1818,0.04571,0.02559,0.02011
1819,0.04693,0.02684,0.02010
1820,0.04752,0.02740,0.02012
1821,0.04701,0.02688,0.02013
1822,0.04720,0.02708,0.02012
1823,0.04704,0.02691,0.02013
1824,0.04737,0.02725,0.02012
1825,0.04668,0.02656,0.02012
1826,0.04610,0.02597,0.02012
1827,0.04656,0.02649,0.02007
1828,0.04781,0.02771,0.02011
1829,0.04712,0.02700,0.02011
1830,0.04776,0.02766,0.02010
1831,0.04688,0.02683,0.02005
1832,0.04671,0.02657,0.02014
1833,0.04711,0.02702,0.02009
1834,0.04823,0.02813,0.02010
1835,0.04746,0.02728,0.02018
1836,0.04669,0.02657,0.02012
1837,0.04647,0.02634,0.02013
1838,0.04744,0.02736,0.02008
1839,0.04672,0.02662,0.02009
1840,0.04710,0.02701,0.02009
1841,0.04841,0.02834,0.02008
1842,0.04680,0.02679,0.02001
1843,0.04664,0.02654,0.02011
1844,0.04640,0.02633,0.02008
1845,0.04635,0.02626,0.02009
1846,0.04802,0.02793,0.02010
1847,0.04640,0.02633,0.02007
1848,0.04742,0.02730,0.02012
1849,0.04633,0.02623,0.02011
1850,0.04666,0.02658,0.02008
1851,0.04690,0.02678,0.02012
1852,0.04691,0.02687,0.02004
1853,0.04684,0.02671,0.02013
1854,0.04734,0.02726,0.02008
1855,0.04699,0.02691,0.02008
1856,0.04801,0.02793,0.02008
1857,0.04757,0.02748,0.02009
1858,0.04706,0.02697,0.02009
1859,0.04640,0.02637,0.02004
1860,0.04607,0.02597,0.02009
1861,0.04685,0.02676,0.02009
1862,0.04633,0.02623,0.02011
1863,0.04736,0.02727,0.02009
1864,0.04684,0.02677,0.02007
1865,0.04711,0.02706,0.02005
1866,0.04705,0.02698,0.02006
1867,0.04699,0.02691,0.02008
1868,0.04661,0.02652,0.02009
1869,0.04668,0.02658,0.02010
1870,0.04703,0.02695,0.02007
1871,0.04624,0.02617,0.02006
1872,0.04665,0.02651,0.02014
1873,0.04671,0.02655,0.02016
1874,0.04518,0.02505,0.02013
1875,0.04656,0.02641,0.02016
1876,0.04709,0.02700,0.02009
1877,0.04709,0.02700,0.02009
1878,0.04593,0.02587,0.02006
1879,0.04698,0.02688,0.02010
1880,0.04729,0.02713,0.02015
1881,0.04756,0.02743,0.02013
1882,0.04702,0.02697,0.02005
1883,0.04606,0.02598,0.02007
1884,0.04695,0.02684,0.02010
1885,0.04641,0.02630,0.02010
1886,0.04693,0.02684,0.02008
1887,0.04589,0.02582,0.02007
1888,0.04636,0.02632,0.02004
1889,0.04648,0.02635,0.02014
1890,0.04652,0.02646,0.02006
1891,0.04725,0.02717,0.02007
1892,0.04726,0.02712,0.02014
1893,0.04710,0.02700,0.02010
1894,0.04687,0.02677,0.02011
1895,0.04718,0.02706,0.02012
1896,0.04648,0.02639,0.02008
1897,0.04626,0.02614,0.02012
1898,0.04533,0.02526,0.02006
1899,0.04594,0.02585,0.02009
1900,0.04575,0.02570,0.02005
1901,0.04590,0.02584,0.02007
1902,0.04688,0.02682,0.02006
1903,0.04635,0.02627,0.02008
1904,0.04689,0.02674,0.02015
1905,0.04832,0.02821,0.02011
1906,0.04597,0.02585,0.02012
1907,0.04710,0.02701,0.02009
1908,0.04608,0.02603,0.02005
1909,0.04633,0.02625,0.02008
1910,0.04644,0.02637,0.02007
1911,0.04565,0.02557,0.02007
1912,0.04666,0.02663,0.02003
1913,0.04671,0.02661,0.02009
1914,0.04684,0.02675,0.02010
1915,0.04711,0.02704,0.02006
1916,0.04684,0.02678,0.02006
1917,0.04597,0.02591,0.02006
1918,0.04698,0.02690,0.02008
1919,0.04574,0.02569,0.02005
1920,0.04532,0.02521,0.02011
1921,0.04595,0.02596,0.02000
1922,0.04584,0.02577,0.02008
1923,0.04670,0.02664,0.02006
1924,0.04715,0.02702,0.02012
1925,0.04721,0.02708,0.02013
1926,0.04677,0.02667,0.02010
1927,0.04664,0.02657,0.02008
1928,0.04597,0.02586,0.02011
1929,0.04676,0.02674,0.02002
1930,0.04606,0.02592,0.02015
1931,0.04675,0.02669,0.02006
1932,0.04588,0.02577,0.02011
1933,0.04560,0.02554,0.02006
1934,0.04637,0.02638,0.01999
1935,0.04703,0.02694,0.02009
1936,0.04710,0.02703,0.02007
1937,0.04715,0.02705,0.02011
1938,0.04770,0.02759,0.02010
1939,0.04546,0.02534,0.02012
1940,0.04575,0.02571,0.02004
1941,0.04734,0.02723,0.02012
1942,0.04653,0.02640,0.02014
1943,0.04514,0.02511,0.02003
1944,0.04688,0.02678,0.02009
1945,0.04607,0.02597,0.02010
1946,0.04681,0.02676,0.02005
1947,0.04611,0.02604,0.02007
1948,0.04616,0.02606,0.02010
1949,0.04622,0.02611,0.02011
1950,0.04657,0.02650,0.02007
1951,0.04645,0.02636,0.02009
1952,0.04650,0.02641,0.02010
1953,0.04703,0.02698,0.02005
1954,0.04719,0.02710,0.02009
1955,0.04609,0.02600,0.02008
1956,0.04676,0.02668,0.02008
1957,0.04616,0.02610,0.02006
1958,0.04605,0.02597,0.02008
1959,0.04589,0.02577,0.02012
1960,0.04559,0.02551,0.02008
1961,0.04752,0.02746,0.02006
1962,0.04681,0.02666,0.02015
1963,0.04631,0.02621,0.02011
1964,0.04700,0.02689,0.02011
1965,0.04671,0.02669,0.02002
1966,0.04717,0.02711,0.02007
1967,0.04588,0.02583,0.02006
1968,0.04582,0.02581,0.02001
1969,0.04562,0.02558,0.02003
1970,0.04638,0.02634,0.02004
1971,0.04600,0.02593,0.02007
1972,0.04663,0.02650,0.02013
1973,0.04551,0.02548,0.02003
1974,0.04605,0.02599,0.02006
1975,0.04716,0.02706,0.02010
1976,0.04474,0.02470,0.02004
1977,0.04643,0.02635,0.02008
1978,0.04664,0.02661,0.02004
1979,0.04657,0.02647,0.02010
1980,0.04589,0.02583,0.02006
1981,0.04664,0.02654,0.02010
1982,0.04686,0.02681,0.02004
1983,0.04563,0.02558,0.02005
1984,0.04692,0.02688,0.02004
1985,0.04567,0.02558,0.02009
1986,0.04582,0.02575,0.02007
1987,0.04712,0.02708,0.02004
1988,0.04704,0.02699,0.02005
1989,0.04562,0.02557,0.02005
1990,0.04638,0.02628,0.02010
1991,0.04665,0.02661,0.02004
1992,0.04551,0.02544,0.02007
1993,0.04530,0.02522,0.02007
1994,0.04672,0.02664,0.02007
1995,0.04575,0.02564,0.02010
1996,0.04648,0.02646,0.02002
1997,0.04607,0.02599,0.02008
1998,0.04602,0.02594,0.02008
1999,0.04560,0.02551,0.02009
