Filename,Makespan,Energy,Inference_Time(s),Valid
job13_m8_207.json,177,17700,5.8652,True
job13_m8_217.json,169,16900,5.9585,True
job13_m8_251.json,146,14600,5.0524,True
job13_m8_295.json,181,18100,5.1600,True
job13_m8_361.json,164,16400,5.6440,True
job13_m8_45.json,164,16400,5.2919,True
job13_m8_476.json,167,16700,5.8779,True
job13_m8_66.json,165,16500,5.7054,True
job13_m8_750.json,171,17100,5.9905,True
job13_m8_831.json,154,15400,5.3078,True
job14_m5_150.json,275,27500,5.9623,True
job14_m5_19.json,223,22300,5.4546,True
job14_m5_271.json,218,21800,5.6118,True
job14_m5_298.json,222,22200,5.6559,True
job14_m5_317.json,273,27300,6.8998,True
job14_m5_363.json,255,25500,5.8495,True
job14_m5_488.json,272,27200,5.8565,True
job14_m5_490.json,239,23900,5.7431,True
job14_m5_491.json,256,25600,6.2383,True
job14_m5_565.json,239,23900,5.8356,True
job14_m5_59.json,257,25700,6.0718,True
job14_m5_704.json,244,24400,6.0877,True
job14_m5_794.json,263,26300,5.7844,True
job14_m5_926.json,243,24300,5.6589,True
job14_m5_957.json,317,31700,7.1809,True
job14_m6_121.json,260,26000,7.0317,True
job14_m6_137.json,225,22500,5.9368,True
job14_m6_199.json,253,25300,6.9154,True
job14_m6_231.json,216,21600,5.9298,True
job14_m6_404.json,251,25100,6.1444,True
job14_m6_432.json,208,20800,6.0025,True
job14_m6_434.json,214,21400,5.8094,True
job14_m6_483.json,238,23800,6.2048,True
job14_m6_550.json,207,20700,5.7702,True
job14_m6_650.json,239,23900,7.0288,True
job14_m6_769.json,232,23200,6.1512,True
job14_m6_778.json,216,21600,5.7744,True
job14_m6_796.json,213,21300,5.7152,True
job14_m6_842.json,204,20400,5.8849,True
job14_m6_86.json,237,23700,6.0024,True
job14_m6_899.json,202,20200,6.2040,True
job14_m6_954.json,224,22400,6.1762,True
job14_m7_224.json,215,21500,6.3060,True
job14_m7_24.json,219,21900,7.1052,True
job14_m7_258.json,212,21200,6.2456,True
job14_m7_290.json,207,20700,6.1811,True
job14_m7_300.json,184,18400,5.9030,True
job14_m7_322.json,182,18200,5.9620,True
job14_m7_410.json,187,18700,5.8095,True
job14_m7_489.json,225,22500,6.3571,True
job14_m7_495.json,199,19900,5.8533,True
job14_m7_547.json,176,17600,5.8576,True
job14_m7_680.json,230,23000,6.3847,True
job14_m7_682.json,194,19400,6.0688,True
job14_m7_818.json,194,19400,6.0193,True
job14_m8_138.json,186,18600,6.1050,True
job14_m8_15.json,147,14700,5.1932,True
job14_m8_190.json,195,19500,6.1950,True
job14_m8_247.json,182,18200,6.1526,True
job14_m8_260.json,187,18700,5.9886,True
job14_m8_269.json,203,20300,6.1505,True
job14_m8_292.json,166,16600,6.1452,True
job14_m8_49.json,201,20100,6.5303,True
job14_m8_575.json,192,19200,5.9548,True
job14_m8_580.json,191,19100,6.2728,True
job14_m8_581.json,179,17900,6.0896,True
job14_m8_647.json,200,20000,5.9252,True
job14_m8_665.json,194,19400,6.6544,True
job14_m8_690.json,180,18000,6.2061,True
job14_m8_80.json,217,21700,6.9877,True
job14_m8_817.json,178,17800,5.8876,True
job14_m8_963.json,180,18000,6.2566,True
job15_m5_108.json,288,28800,6.8248,True
job15_m5_193.json,278,27800,6.0618,True
job15_m5_305.json,281,28100,6.7458,True
job15_m5_395.json,270,27000,6.0587,True
job15_m5_408.json,276,27600,6.9153,True
job15_m5_579.json,258,25800,5.9888,True
job15_m5_585.json,295,29500,6.8233,True
job15_m5_669.json,284,28400,7.0428,True
job15_m5_676.json,246,24600,6.8575,True
job15_m5_687.json,276,27600,6.8738,True
job15_m5_879.json,218,21800,5.6441,True
job15_m5_906.json,280,28000,6.2131,True
job15_m5_958.json,258,25800,6.1277,True
job15_m6_252.json,246,24600,7.0829,True
job15_m6_316.json,200,20000,5.8277,True
job15_m6_350.json,275,27500,7.0783,True
job15_m6_630.json,238,23800,6.8066,True
job15_m6_751.json,266,26600,7.1674,True
job15_m6_808.json,233,23300,6.1035,True
job15_m6_892.json,251,25100,6.9560,True
job15_m7_201.json,202,20200,6.8865,True
job15_m7_241.json,211,21100,6.4686,True
job15_m7_482.json,215,21500,6.3952,True
job15_m7_508.json,254,25400,7.6246,True
job15_m7_660.json,207,20700,6.1838,True
job15_m7_756.json,202,20200,6.9412,True
job15_m7_984.json,231,23100,7.1717,True
job15_m7_997.json,228,22800,7.2377,True
job15_m8_141.json,205,20500,7.2188,True
job15_m8_173.json,174,17400,5.9531,True
job15_m8_232.json,222,22200,7.6275,True
job15_m8_285.json,210,21000,7.1949,True
job15_m8_330.json,144,14400,5.6764,True
job15_m8_365.json,202,20200,7.1923,True
job15_m8_400.json,195,19500,6.4971,True
job15_m8_461.json,202,20200,6.4338,True
job15_m8_478.json,195,19500,6.4363,True
job15_m8_631.json,181,18100,6.1723,True
job15_m8_693.json,168,16800,6.4744,True
job15_m8_807.json,224,22400,7.5003,True
job15_m8_894.json,213,21300,6.9948,True
job15_m8_918.json,194,19400,7.0480,True
job16_m5_180.json,254,25400,5.8552,True
job16_m5_465.json,256,25600,43.1302,True
job16_m5_543.json,285,28500,50.1236,True
job16_m5_702.json,286,28600,41.5890,True
job16_m5_713.json,273,27300,42.7064,True
job16_m5_76.json,256,25600,36.8528,True
job16_m5_852.json,263,26300,42.5260,True
job16_m5_913.json,275,27500,44.9328,True
job16_m5_936.json,276,27600,52.9715,True
job16_m5_999.json,251,25100,37.3642,True
job16_m6_105.json,233,23300,50.1783,True
job16_m6_147.json,279,27900,55.6518,True
job16_m6_209.json,214,21400,37.0716,True
job16_m6_352.json,266,26600,44.5751,True
job16_m6_358.json,240,24000,54.9082,True
job16_m6_467.json,238,23800,51.1454,True
job16_m6_628.json,267,26700,54.8906,True
job16_m6_667.json,222,22200,48.2926,True
job16_m6_801.json,265,26500,53.5113,True
job16_m6_840.json,262,26200,54.0840,True
job16_m6_891.json,288,28800,56.9290,True
job16_m6_914.json,220,22000,47.7626,True
job16_m6_917.json,262,26200,55.2795,True
job16_m6_944.json,286,28600,54.9257,True
job16_m6_981.json,231,23100,55.2300,True
job16_m7_226.json,253,25300,57.5459,True
job16_m7_264.json,214,21400,55.8733,True
job16_m7_3.json,226,22600,54.7193,True
job16_m7_519.json,198,19800,53.8030,True
job16_m7_69.json,223,22300,51.4845,True
job16_m7_707.json,203,20300,57.1417,True
job16_m7_827.json,242,24200,56.3330,True
job16_m7_905.json,265,26500,61.0147,True
job16_m8_117.json,229,22900,60.0554,True
job16_m8_188.json,224,22400,60.7857,True
job16_m8_275.json,192,19200,56.4799,True
job16_m8_42.json,198,19800,60.9990,True
job16_m8_468.json,217,21700,47.9439,True
job16_m8_507.json,224,22400,54.9457,True
job16_m8_635.json,211,21100,56.0841,True
job16_m8_648.json,209,20900,58.3140,True
job16_m8_709.json,201,20100,55.0145,True
job17_m5_110.json,317,31700,58.4758,True
job17_m5_167.json,284,28400,43.9270,True
job17_m5_310.json,287,28700,58.4354,True
job17_m5_425.json,285,28500,56.5553,True
job17_m5_475.json,319,31900,61.5565,True
job17_m5_677.json,297,29700,53.1396,True
job17_m5_739.json,287,28700,54.0365,True
job17_m5_792.json,284,28400,53.4597,True
job17_m5_965.json,316,31600,64.8198,True
job17_m5_998.json,279,27900,55.3738,True
job17_m6_120.json,217,21700,56.3453,True
job17_m6_236.json,276,27600,56.5691,True
job17_m6_244.json,274,27400,62.4900,True
job17_m6_26.json,255,25500,57.8647,True
job17_m6_71.json,259,25900,56.1910,True
job17_m6_755.json,288,28800,57.6832,True
job17_m6_761.json,248,24800,47.6795,True
job17_m6_779.json,252,25200,53.7077,True
job17_m6_945.json,261,26100,61.1958,True
job17_m7_135.json,244,24400,65.5383,True
job17_m7_326.json,277,27700,67.7361,True
job17_m7_370.json,241,24100,60.3812,True
job17_m7_392.json,234,23400,58.1388,True
job17_m7_518.json,239,23900,62.4787,True
job17_m7_605.json,210,21000,59.0172,True
job17_m7_694.json,240,24000,57.0328,True
job17_m7_783.json,232,23200,64.9924,True
job17_m7_84.json,263,26300,63.7595,True
job17_m7_928.json,219,21900,61.7173,True
job17_m8_178.json,214,21400,58.6570,True
job17_m8_196.json,229,22900,59.9309,True
job17_m8_230.json,224,22400,67.5826,True
job17_m8_243.json,225,22500,60.3536,True
job17_m8_281.json,221,22100,60.6594,True
job17_m8_354.json,221,22100,62.0351,True
job17_m8_430.json,202,20200,60.9539,True
job17_m8_459.json,214,21400,62.6368,True
job17_m8_493.json,229,22900,66.3786,True
job17_m8_539.json,243,24300,67.1313,True
job17_m8_554.json,214,21400,59.7506,True
job17_m8_642.json,220,22000,58.3691,True
job17_m8_759.json,233,23300,66.9112,True
job17_m8_810.json,234,23400,66.7952,True
job17_m8_992.json,211,21100,61.6427,True
job18_m5_126.json,302,30200,58.5177,True
job18_m5_356.json,321,32100,61.3535,True
job18_m5_393.json,320,32000,65.1073,True
job18_m5_405.json,282,28200,58.4472,True
job18_m5_601.json,267,26700,56.8354,True
job18_m5_658.json,302,30200,53.9340,True
job18_m5_821.json,302,30200,56.3303,True
job18_m5_825.json,371,37100,67.1361,True
job18_m5_927.json,307,30700,61.3876,True
job18_m5_995.json,284,28400,47.8277,True
job18_m6_163.json,269,26900,53.5689,True
job18_m6_276.json,290,29000,58.9189,True
job18_m6_445.json,300,30000,53.6904,True
job18_m6_525.json,236,23600,56.6846,True
job18_m6_651.json,265,26500,63.9263,True
job18_m6_681.json,238,23800,51.3814,True
job18_m6_714.json,295,29500,66.8860,True
job18_m6_721.json,297,29700,62.7041,True
job18_m6_753.json,258,25800,60.9726,True
job18_m6_816.json,247,24700,59.2258,True
job18_m7_250.json,243,24300,62.2054,True
