Filename,Makespan,Energy,Inference_Time(s),Valid
job114_m10_652.json,1075,107500,56.1319,True
job114_m10_821.json,1044,104400,57.3460,True
job114_m11_388.json,1020,102000,60.8450,True
job114_m11_395.json,955,95500,65.2056,True
job114_m11_537.json,959,95900,58.9078,True
job114_m11_918.json,919,91900,56.2487,True
job114_m12_149.json,942,94200,71.1167,True
job114_m12_467.json,971,97100,61.0222,True
job114_m12_475.json,960,96000,58.1565,True
job114_m12_816.json,955,95500,66.5404,True
job114_m12_870.json,867,86700,57.7876,True
job115_m10_122.json,1073,107300,61.6080,True
job115_m10_29.json,1127,112700,60.0831,True
job115_m10_540.json,1040,104000,50.3525,True
job115_m10_985.json,1209,120900,48.9315,True
job115_m11_404.json,955,95500,60.2361,True
job115_m11_410.json,1086,108600,55.3642,True
job116_m10_141.json,1170,117000,55.1224,True
job116_m10_152.json,1057,105700,67.0781,True
job116_m10_223.json,1161,116100,57.5087,True
job116_m10_473.json,1152,115200,58.6648,True
job116_m10_584.json,1064,106400,66.7534,True
job116_m10_972.json,1119,111900,61.2665,True
job116_m11_216.json,1045,104500,56.7042,True
job116_m11_323.json,984,98400,70.5808,True
job116_m11_621.json,981,98100,55.7354,True
job116_m11_832.json,1009,100900,53.9198,True
job116_m11_927.json,961,96100,68.9916,True
job116_m12_129.json,879,87900,52.6490,True
job116_m12_451.json,1018,101800,54.8439,True
job116_m12_588.json,979,97900,66.7264,True
job116_m12_697.json,1000,100000,55.9292,True
job116_m12_717.json,921,92100,59.9874,True
job116_m12_88.json,958,95800,76.6444,True
job117_m10_116.json,1104,110400,59.9299,True
job117_m10_439.json,1162,116200,55.2021,True
job117_m10_497.json,1054,105400,69.9346,True
job117_m10_771.json,1104,110400,56.3864,True
job117_m11_354.json,1004,100400,56.6243,True
job117_m11_455.json,1148,114800,64.8041,True
job117_m11_47.json,1046,104600,53.6015,True
job117_m11_516.json,1026,102600,56.8817,True
job117_m11_613.json,958,95800,55.5753,True
job117_m11_796.json,1074,107400,80.4867,True
job117_m11_992.json,1097,109700,60.3214,True
job117_m12_246.json,1004,100400,55.5988,True
job117_m12_261.json,941,94100,70.9392,True
job117_m12_268.json,916,91600,55.8276,True
job117_m12_283.json,967,96700,59.0315,True
