Filename,Deterministic_MK,Stochastic_MK
job29_m8_186.json,282.00,282.00
job29_m8_493.json,274.00,274.00
job29_m8_666.json,325.00,325.00
job29_m8_937.json,310.00,310.00
job29_m9_488.json,246.00,246.00
job29_m9_589.json,237.00,237.00
job29_m9_68.json,286.00,286.00
job29_m9_72.json,266.00,266.00
job29_m9_806.json,250.00,250.00
job29_m9_970.json,271.00,271.00
job30_m10_110.json,263.00,263.00
job30_m10_130.json,230.00,230.00
job30_m10_323.json,270.00,270.00
job30_m10_430.json,268.00,268.00
job30_m10_454.json,278.00,278.00
job30_m10_692.json,272.00,272.00
job30_m10_741.json,273.00,273.00
job30_m10_773.json,284.00,284.00
job30_m10_889.json,236.00,236.00
job30_m8_137.json,276.00,276.00
job30_m8_171.json,287.00,287.00
job30_m8_246.json,307.00,307.00
job30_m8_259.json,285.00,285.00
job30_m8_327.json,299.00,299.00
job30_m8_498.json,304.00,304.00
job30_m8_499.json,289.00,289.00
job30_m8_522.json,266.00,266.00
job30_m8_605.json,286.00,286.00
job30_m8_630.json,328.00,328.00
job30_m8_821.json,296.00,296.00
job30_m8_83.json,297.00,297.00
job30_m8_899.json,301.00,301.00
job30_m8_922.json,314.00,314.00
job30_m8_998.json,296.00,296.00
job30_m9_301.json,259.00,259.00
job30_m9_368.json,268.00,268.00
job30_m9_38.json,283.00,283.00
job30_m9_436.json,313.00,313.00
job30_m9_463.json,251.00,251.00
job30_m9_468.json,282.00,282.00
job30_m9_504.json,254.00,254.00
job30_m9_505.json,286.00,286.00
job30_m9_560.json,251.00,251.00
job30_m9_600.json,247.00,247.00
job30_m9_615.json,252.00,252.00
job30_m9_628.json,272.00,272.00
job30_m9_723.json,297.00,297.00
job30_m9_740.json,289.00,289.00
job30_m9_78.json,270.00,270.00
job30_m9_801.json,285.00,285.00
job30_m9_825.json,282.00,282.00
job5_m3_237.json,98.00,98.00
job5_m3_574.json,111.00,111.00
job5_m3_60.json,115.00,115.00
job5_m3_617.json,146.00,146.00
job5_m3_698.json,110.00,110.00
job5_m3_768.json,127.00,127.00
job5_m3_777.json,122.00,122.00
job5_m3_805.json,118.00,118.00
job5_m3_832.json,132.00,132.00
job5_m3_86.json,118.00,118.00
job5_m3_900.json,118.00,118.00
job5_m3_902.json,115.00,115.00
job5_m3_983.json,113.00,113.00
job5_m3_988.json,109.00,109.00
job5_m4_249.json,117.00,117.00
job5_m4_252.json,110.00,110.00
job5_m4_317.json,88.00,88.00
job5_m4_401.json,82.00,82.00
job5_m4_594.json,102.00,102.00
job5_m4_597.json,94.00,94.00
job5_m4_63.json,98.00,98.00
job5_m4_652.json,130.00,130.00
job5_m4_736.json,117.00,117.00
job5_m4_745.json,91.00,91.00
job5_m4_761.json,106.00,106.00
job5_m4_788.json,98.00,98.00
job5_m5_303.json,101.00,101.00
job5_m5_362.json,78.00,78.00
job5_m5_526.json,76.00,76.00
job5_m5_545.json,91.00,91.00
job5_m5_562.json,96.00,96.00
job5_m5_856.json,98.00,98.00
job5_m5_930.json,94.00,94.00
job5_m5_95.json,95.00,95.00
job6_m3_164.json,127.00,127.00
job6_m3_241.json,132.00,132.00
job6_m3_490.json,142.00,142.00
job6_m3_565.json,143.00,143.00
job6_m3_783.json,123.00,123.00
job6_m3_928.json,152.00,152.00
job6_m3_934.json,157.00,157.00
job6_m3_947.json,125.00,125.00
job6_m4_120.json,129.00,129.00
job6_m4_146.json,107.00,107.00
job6_m4_181.json,101.00,101.00
job6_m4_283.json,116.00,116.00
job6_m4_304.json,86.00,86.00
job6_m4_421.json,100.00,100.00
job6_m4_451.json,124.00,124.00
job6_m4_725.json,115.00,115.00
job6_m4_760.json,134.00,134.00
job6_m4_77.json,110.00,110.00
job6_m4_772.json,100.00,100.00
job6_m4_828.json,126.00,126.00
job6_m4_837.json,92.00,92.00
job6_m4_977.json,107.00,107.00
job6_m5_155.json,106.00,106.00
job6_m5_266.json,119.00,119.00
job6_m5_351.json,117.00,117.00
job6_m5_644.json,98.00,98.00
job6_m5_697.json,78.00,78.00
job6_m5_709.json,98.00,98.00
job6_m5_752.json,95.00,95.00
job6_m5_796.json,104.00,104.00
job6_m5_826.json,114.00,114.00
job6_m5_85.json,103.00,103.00
job6_m5_858.json,112.00,112.00
job6_m5_88.json,122.00,122.00
job6_m5_901.json,101.00,101.00
job6_m5_99.json,100.00,100.00
job7_m3_134.json,182.00,182.00
job7_m3_148.json,161.00,161.00
job7_m3_15.json,162.00,162.00
job7_m3_207.json,140.00,140.00
job7_m3_210.json,176.00,176.00
job7_m3_213.json,172.00,172.00
job7_m3_363.json,167.00,167.00
job7_m3_381.json,150.00,150.00
job7_m3_506.json,188.00,188.00
job7_m3_570.json,123.00,123.00
job7_m3_861.json,166.00,166.00
job7_m3_915.json,146.00,146.00
job7_m3_924.json,162.00,162.00
job7_m4_167.json,133.00,133.00
job7_m4_236.json,150.00,150.00
job7_m4_302.json,109.00,109.00
job7_m4_324.json,108.00,108.00
job7_m4_43.json,98.00,98.00
job7_m4_48.json,143.00,143.00
job7_m4_596.json,111.00,111.00
job7_m4_649.json,153.00,153.00
job7_m4_678.json,116.00,116.00
job7_m4_684.json,136.00,136.00
job7_m5_100.json,116.00,116.00
job7_m5_161.json,132.00,132.00
job7_m5_269.json,113.00,113.00
job7_m5_346.json,89.00,89.00
job7_m5_404.json,97.00,97.00
job7_m5_540.json,104.00,104.00
job7_m5_55.json,139.00,139.00
job7_m5_584.json,124.00,124.00
job7_m5_592.json,124.00,124.00
job7_m5_655.json,122.00,122.00
job7_m5_659.json,114.00,114.00
job7_m5_706.json,94.00,94.00
job7_m5_714.json,106.00,106.00
job7_m5_764.json,121.00,121.00
job7_m5_80.json,132.00,132.00
job7_m5_886.json,122.00,122.00
job7_m5_91.json,105.00,105.00
job7_m5_952.json,105.00,105.00
job7_m5_992.json,113.00,113.00
job8_m3_177.json,196.00,196.00
job8_m3_209.json,205.00,205.00
job8_m3_480.json,190.00,190.00
job8_m3_662.json,188.00,188.00
job8_m3_671.json,163.00,163.00
job8_m3_804.json,166.00,166.00
job8_m3_820.json,188.00,188.00
job8_m3_888.json,219.00,219.00
job8_m4_111.json,151.00,151.00
job8_m4_141.json,176.00,176.00
job8_m4_234.json,142.00,142.00
job8_m4_265.json,173.00,173.00
job8_m4_272.json,157.00,157.00
job8_m4_382.json,165.00,165.00
job8_m4_612.json,150.00,150.00
job8_m4_786.json,152.00,152.00
job8_m4_793.json,158.00,158.00
job8_m4_917.json,140.00,140.00
job8_m5_109.json,104.00,104.00
job8_m5_212.json,136.00,136.00
job8_m5_275.json,118.00,118.00
job8_m5_559.json,115.00,115.00
job8_m5_656.json,111.00,111.00
job8_m5_688.json,116.00,116.00
job8_m5_704.json,121.00,121.00
job8_m5_964.json,123.00,123.00
job9_m3_251.json,227.00,227.00
job9_m3_334.json,203.00,203.00
job9_m3_449.json,230.00,230.00
job9_m3_496.json,195.00,195.00
job9_m3_50.json,181.00,181.00
job9_m3_543.json,206.00,206.00
job9_m3_621.json,216.00,216.00
job9_m3_758.json,251.00,251.00
job9_m3_79.json,181.00,181.00
job9_m3_843.json,231.00,231.00
job9_m3_897.json,214.00,214.00
job9_m3_921.json,207.00,207.00
job9_m3_933.json,222.00,222.00
job9_m3_985.json,218.00,218.00
job9_m4_197.json,161.00,161.00
job9_m4_224.json,151.00,151.00
job9_m4_759.json,174.00,174.00
job9_m4_809.json,143.00,143.00
job9_m4_931.json,155.00,155.00
job9_m4_962.json,197.00,197.00
job9_m4_974.json,147.00,147.00
job9_m5_274.json,124.00,124.00
job9_m5_307.json,117.00,117.00
job9_m5_325.json,151.00,151.00
job9_m5_345.json,135.00,135.00
job9_m5_392.json,135.00,135.00
job9_m5_402.json,155.00,155.00
job9_m5_438.json,141.00,141.00
job9_m5_443.json,130.00,130.00
job9_m5_51.json,152.00,152.00
job9_m5_619.json,129.00,129.00
job9_m5_812.json,115.00,115.00
job9_m5_870.json,143.00,143.00
job9_m5_887.json,156.00,156.00
job9_m5_938.json,169.00,169.00
job9_m5_949.json,142.00,142.00
